ADC;CSm;Da;Db;f;Pf;CSs;Dk;K;CSk;
1.738446;0.007102;1.603155;20.392061;8.353734;170.349854;0.003721;2.170674;1.063442;0.003844;
1.613613;0.005192;1.328244;15.135751;12.767744;193.249390;0.001028;2.054774;1.176568;0.001744;
1.323613;0.002456;1.058434;2.984998;16.925747;50.523323;0.001528;1.554297;1.022926;0.001313;
1.289720;0.001664;1.119075;3.286193;10.876030;35.740734;0.001145;1.467149;0.877120;0.000991;
1.353865;0.001247;1.248229;15.792508;5.330266;84.178261;0.000486;1.496368;0.681836;0.000838;
1.285096;0.000917;1.251515;8.446735;2.297027;19.402378;0.000745;1.383182;0.543540;0.000710;
1.249751;0.001145;1.189989;13.576231;3.972221;53.927784;0.000499;1.414119;0.862904;0.000572;
1.274341;0.002185;1.132388;8.583115;7.989717;68.576653;0.000667;1.562143;1.244119;0.000466;
1.308647;0.003107;1.181612;13.245522;7.541262;99.887947;0.001030;1.614918;1.243631;0.001200;
1.600430;0.003619;1.439389;25.505342;8.380060;213.736298;0.000741;1.919354;0.974585;0.001787;
2.238309;0.013261;1.617414;13.045730;21.737303;283.578979;0.004689;2.951204;1.050105;0.005898;
1.390394;0.002970;1.256365;4.051096;7.884711;31.941721;0.002609;1.541847;0.692760;0.002516;
1.242250;0.001182;1.131538;2.471956;8.108650;20.044228;0.001030;1.338480;0.566454;0.000975;
1.237254;0.000948;1.111370;3.403164;8.101217;27.569769;0.000627;1.374217;0.762890;0.000541;
1.217901;0.001998;1.186310;50.000000;4.053545;202.677277;0.000832;1.369091;0.840732;0.001526;
1.159274;0.001229;1.155624;22.540497;1.998746;45.052727;0.000942;1.286224;0.791523;0.000878;
1.113127;0.000893;1.033450;14.493561;4.902971;71.061508;0.000031;1.291076;1.089513;0.000203;
